"","x"
"7614",593.438485507225
"7615",592.96015727135
"7616",597.103522888672
"7617",598.123101612955
"7618",601.466015381521
"7619",600.578587785829
"7620",598.210370293776
"7621",601.228352103304
"7622",601.600080741459
"7623",604.521914486039
"7624",603.345103084934
"7625",601.994112371774
"7626",601.635479056741
"7627",601.132776357768
"7628",604.631665101445
"7629",606.002945750355
"7630",604.949593879306
"7631",603.563735583754
"7632",606.208455215387
"7633",605.611062808412
"7634",607.527474050969
"7635",609.552926853472
"7636",614.946873177332
"7637",615.657961787699
"7638",617.112935411019
"7639",620.753702329522
"7640",625.942840606281
"7641",628.051741309397
"7642",627.58898710112
"7643",630.266072411069
"7644",634.385563368288
"7645",633.574560119056
"7646",634.622830346323
"7647",640.353064146195
"7648",643.418265096185
"7649",645.585641972694
"7650",646.017592802092
"7651",649.274819784758
"7652",649.275162009316
"7653",650.565737885689
"7654",654.35471017337
"7655",653.397232580724
"7656",654.432798167977
"7657",659.281335148137
"7658",662.891638864023
"7659",661.695301760498
"7660",660.749083758642
"7661",660.774364968877
"7662",660.931404405847
"7663",663.819417457654
"7664",664.196836658955
"7665",663.653881060834
"7666",665.929584380833
"7667",668.124993855009
"7668",670.533349436864
"7669",669.865896408794
"7670",671.822148482139
"7671",673.425888161664
"7672",677.200136792376
"7673",676.384346891943
"7674",679.533486649615
"7675",677.646286949156
"7676",678.096163276558
"7677",677.253027991932
"7678",677.567462955188
"7679",682.455171624961
"7680",684.659601993488
"7681",688.392564018187
"7682",691.816962067022
"7683",694.649317052672
"7684",695.39365319891
"7685",695.615866873682
"7686",698.314410425157
"7687",704.506479852192
"7688",707.832383941112
"7689",709.475574436933
"7690",709.276435795522
"7691",707.133717673698
"7692",703.667488725854
"7693",702.611624845383
"7694",704.119535471809
"7695",705.235559471162
"7696",706.066851225342
"7697",710.399695051725
"7698",712.79131688711
"7699",713.752559224872
"7700",716.142737194864
"7701",714.228827317332
"7702",716.135739750586
"7703",721.069588975444
"7704",724.922341603952
"7705",726.264148081646
"7706",722.080683491881
"7707",726.257152008376
"7708",731.132725154603
"7709",734.672346908052
"7710",738.884365028902
"7711",741.953828239355
"7712",740.121522946423
"7713",742.378383439747
"7714",743.793741866411
"7715",746.640248981795
"7716",749.501373064321
"7717",751.093375084158
"7718",754.394511676689
"7719",755.021769899654
"7720",755.892116397027
"7721",759.304758009916
"7722",759.223706503955
"7723",760.540285972136
"7724",764.244189136648
"7725",761.868926300094
"7726",764.108518555569
"7727",764.113131795333
"7728",769.635207240369
"7729",770.473665806695
"7730",769.542877467576
"7731",773.892093542564
"7732",777.368875450425
"7733",780.177990424094
"7734",783.138243333995
"7735",786.086789654072
"7736",787.747394397649
"7737",788.317501853214
"7738",793.554712303737
"7739",793.484550973741
"7740",798.373941306035
"7741",796.798865343531
"7742",799.615079099931
"7743",802.284609317164
"7744",804.576335356612
"7745",804.777297597861
"7746",806.038961105491
"7747",811.327078200796
"7748",814.430442954681
"7749",817.211075087264
"7750",819.191007221837
"7751",824.014560359284
"7752",826.618269770429
"7753",832.648795207556
"7754",837.759454451169
"7755",842.196855491979
"7756",845.633147353512
"7757",846.154529597621
"7758",849.80304438045
"7759",853.120101611794
"7760",857.131231796135
"7761",862.51472431062
"7762",867.532271336481
"7763",868.955720830478
"7764",874.264604840341
"7765",878.968375358763
"7766",881.474531297338
"7767",883.711097995856
"7768",885.610981708984
"7769",887.725020801186
"7770",896.285869221624
"7771",897.921297499992
"7772",900.290029742665
"7773",903.368916434587
"7774",904.028299545537
"7775",904.965687645775
"7776",908.387109955929
"7777",913.160306647468
"7778",914.958616356992
"7779",915.520919537364
"7780",916.494203076864
"7781",919.241545662242
"7782",924.616929587899
"7783",928.201062662494
"7784",930.508977967946
"7785",933.229000147889
"7786",935.258048327552
"7787",938.784257448252
"7788",944.903173535449
"7789",947.98395643426
"7790",950.924534736874
"7791",955.375373838681
"7792",958.487248206033
"7793",963.305866582004
"7794",965.523588934085
"7795",969.628541790997
"7796",974.610265710266
"7797",979.10199513477
"7798",982.50525003733
"7799",984.714872178604
"7800",988.587586519871
"7801",991.923617223136
"7802",992.416910851133
"7803",994.85684000419
"7804",998.561523990015
"7805",1000.69397745119
"7806",1003.10988892547
"7807",1006.07415129788
"7808",1008.73215661595
"7809",1012.12458715294
"7810",1013.78867246449
"7811",1016.28114637785
"7812",1019.73346200186
"7813",1016.49451057007
"7814",1018.45280926209
"7815",1012.94409304026
"7816",1011.16929846116
"7817",1007.53568323711
"7818",1004.42508354679
"7819",1002.51221263226
"7820",1003.30566238332
"7821",999.931348594999
"7822",998.903815465809
"7823",996.976526096038
"7824",994.303891262325
"7825",991.488402984257
"7826",986.413188587459
"7827",983.979567356868
"7828",982.010440709347
"7829",979.100141960087
"7830",977.205986418096
"7831",972.806966189172
"7832",965.796487330231
"7833",965.428984251781
"7834",964.491087247527
"7835",958.256381185231
"7836",955.203166476951
"7837",954.118640067605
"7838",952.30264973225
"7839",949.575783512854
"7840",946.07817357429
"7841",941.609674798074
"7842",940.477660592713
"7843",938.252625218166
"7844",933.106592481349
"7845",930.827417717835
"7846",926.751403921968
"7847",924.363709270308
"7848",921.541635080422
"7849",920.467392109212
"7850",916.954223008002
"7851",910.478940886373
"7852",906.735946116269
"7853",905.927538731483
"7854",901.364191734326
"7855",901.529949060406
"7856",899.611416650281
"7857",897.482974635647
"7858",895.600202760271
"7859",890.221536839959
"7860",890.066758760609
"7861",886.488933582683
"7862",881.267277192292
"7863",878.093628453607
"7864",875.585424337384
"7865",871.572322528839
"7866",870.105051096179
"7867",863.893357979387
"7868",860.564421884019
"7869",855.992723415266
"7870",856.494173870022
"7871",851.564131276113
"7872",851.972176457098
"7873",849.65665522195
"7874",846.315077957024
"7875",844.663139760171
"7876",842.267225807361
"7877",836.478320672542
"7878",830.488149879129
"7879",831.824843934106
"7880",830.829704231359
"7881",827.071006171273
"7882",825.955369575213
"7883",822.663013399146
"7884",817.102819174303
"7885",813.328919098381
"7886",808.938623102798
"7887",807.967657150912
"7888",803.917528861719
"7889",798.161967765071
"7890",797.678297441013
"7891",794.473194631617
"7892",790.83979767061
"7893",791.795351397568
"7894",792.505945939031
"7895",792.425028949155
"7896",788.184505641148
"7897",785.802607967807
"7898",788.849084301936
"7899",787.187580289844
"7900",782.333697999142
"7901",779.360775460962
"7902",776.253093735241
"7903",772.764064551833
"7904",769.735458738415
"7905",766.191366872931
"7906",764.640784647173
"7907",764.655540633761
"7908",761.304256574147
"7909",760.674883984635
"7910",762.364549629894
"7911",761.414412726647
"7912",756.125448246802
"7913",757.354392198742
"7914",758.034683751255
"7915",756.75673927861
"7916",754.944643813636
"7917",753.036133778433
"7918",750.326776466387
"7919",750.756569325035
"7920",750.157860332927
"7921",750.331333689616
"7922",751.65673437849
"7923",750.38094716762
"7924",751.24764675499
"7925",750.892046446742
"7926",748.894733259645
"7927",749.615596239119
"7928",748.209577578855
"7929",747.859175164599
"7930",752.082860180398
"7931",754.055786496558
"7932",754.201988539224
"7933",756.691824777046
"7934",757.551710115926
"7935",763.155510965705
"7936",760.442197475134
"7937",761.606308836756
"7938",762.053504872669
"7939",762.407139795916
"7940",764.241397676618
"7941",766.282404114712
"7942",767.249712927655
"7943",766.321391523702
"7944",769.625994138721
"7945",771.731538573291
"7946",770.093617701847
"7947",771.919241741396
"7948",774.132532332159
"7949",775.588166632287
"7950",774.161183313986
"7951",773.425719155502
"7952",776.665477502937
"7953",779.875928651888
"7954",778.023144108043
"7955",781.330522690738
"7956",785.148439304038
"7957",784.186632962706
"7958",781.495184415966
"7959",784.336875297734
"7960",787.621148690046
"7961",784.355642929501
"7962",787.17035460801
"7963",787.12688834286
"7964",790.317393664031
"7965",792.453286630827
"7966",791.359659010602
"7967",789.555717196927
"7968",791.630566375271
"7969",791.433554119673
"7970",789.416178845782
"7971",791.010795343746
"7972",791.208424081476
"7973",794.58907818677
"7974",793.893406568115
"7975",794.529620611775
"7976",795.691275011808
"7977",799.132006802425
"7978",797.167431763434
"7979",797.143541977905
"7980",794.570894259681
"7981",795.062425310273
"7982",799.218673223323
"7983",801.054981073435
"7984",804.739072843841
"7985",806.847560759926
"7986",809.307858207223
"7987",811.241843588286
"7988",817.421082321668
"7989",823.668365675175
"7990",828.557208027301
"7991",831.997033498621
"7992",833.857070712242
"7993",840.086783597852
"7994",837.690387322204
"7995",838.198237036785
"7996",840.53768268625
"7997",844.010970548155
"7998",848.386923777553
"7999",851.804396770509
"8000",853.693178416409
"8001",857.22974974419
"8002",861.093087912751
"8003",864.310431107959
"8004",867.285795710131
"8005",870.319278818229
"8006",876.303963082035
"8007",879.356089830159
"8008",882.145652344071
"8009",884.923605740244
"8010",888.144249588831
"8011",892.501308151909
"8012",899.708822725128
"8013",900.307912515941
"8014",905.889503033353
"8015",909.696166561744
"8016",914.387902735464
"8017",918.452181673416
"8018",922.716103457944
"8019",925.166853996203
"8020",927.320297489356
"8021",929.366397028332
"8022",930.950326449949
"8023",934.192065577894
"8024",933.168255030438
"8025",937.497523220724
"8026",940.599957692829
"8027",943.717611336091
"8028",946.756708384519
"8029",951.987631948026
"8030",955.831190009496
"8031",957.975214301633
"8032",961.594238663962
"8033",963.174199888545
"8034",963.665191975393
"8035",965.484346063799
"8036",969.51002914789
"8037",971.304661050301
"8038",972.514058899376
"8039",973.910225663453
"8040",978.754629953748
"8041",980.091963796588
"8042",978.777572554648
"8043",983.162708905724
"8044",987.820875735755
"8045",993.165504811392
"8046",996.799331489869
"8047",1001.52028106963
"8048",1006.7994008856
"8049",1010.46365011628
"8050",1014.06513253353
"8051",1015.36344755433
"8052",1017.49299981196
"8053",1020.91950260468
"8054",1028.35171627688
"8055",1029.75056299541
"8056",1026.69860319555
"8057",1023.19073928985
"8058",1020.4763106669
"8059",1018.48676654263
"8060",1012.6217613749
"8061",1011.21199648782
"8062",1008.11055565321
"8063",1006.54599157183
"8064",1003.28610133156
"8065",999.540345043016
"8066",998.172629896462
"8067",991.175197412672
"8068",987.224603272631
"8069",984.697559006559
"8070",984.435969239713
"8071",983.156026493459
"8072",978.248397748878
"8073",979.316408337543
"8074",974.65114419483
"8075",974.771925508614
"8076",970.30438793263
"8077",968.363482237394
"8078",965.753513622184
"8079",962.477337478114
"8080",961.672124875527
"8081",962.261916124342
"8082",960.843960388134
"8083",957.899769986549
"8084",956.082210965607
"8085",953.375848459364
"8086",951.03457156696
"8087",944.812586984306
"8088",943.699278085846
"8089",939.449330072041
"8090",936.004527075434
"8091",935.430543887558
"8092",933.996906503621
"8093",929.346716996001
"8094",924.410503270627
"8095",923.255728936466
"8096",918.480566355307
"8097",915.852691438324
"8098",912.103797709478
"8099",909.245207708336
"8100",906.017816812498
"8101",902.293770226637
"8102",897.70306971373
"8103",893.299737321079
"8104",891.021243443858
"8105",888.191865783843
"8106",885.532393281116
"8107",882.330989765999
"8108",878.857391154573
"8109",876.371740481907
"8110",872.299325017378
"8111",867.118694572996
"8112",864.026296639152
"8113",861.152035919912
"8114",857.472794135276
"8115",852.253971514734
"8116",848.492551148287
"8117",849.371109254555
"8118",844.96240316971
"8119",838.999629885902
"8120",834.544901606441
"8121",834.207382981902
"8122",829.083978533029
"8123",824.062916883064
"8124",822.847486110313
"8125",818.996760181458
"8126",813.379769185841
"8127",813.728409789868
"8128",812.632715225952
"8129",809.327845542976
"8130",805.65976907006
"8131",803.866498606538
"8132",800.912384177925
"8133",800.904223799176
"8134",797.218443613602
"8135",795.145818791788
"8136",791.939944926335
"8137",790.300111204881
"8138",791.556658314353
"8139",788.708111409213
"8140",786.808553785438
"8141",786.802558802444
"8142",782.722388029939
"8143",782.466612798193
"8144",783.536033742878
"8145",776.697858457329
"8146",773.511740440551
"8147",773.413518006489
"8148",766.734792800625
"8149",764.388615233413
"8150",764.802682395058
"8151",765.245531046213
"8152",762.997497550523
"8153",762.451446267913
"8154",760.710715764501
"8155",757.528033798749
"8156",754.941710342431
"8157",756.382612521423
"8158",753.357042394183
"8159",752.711223530834
"8160",754.451965688676
"8161",756.336259112457
"8162",753.742330188901
"8163",755.085160534569
"8164",758.402342243583
"8165",762.757423295192
"8166",766.134149950753
"8167",767.810620475301
"8168",763.999381186494
"8169",766.050427914719
"8170",765.791789423177
"8171",767.80696281847
"8172",769.372140202514
"8173",772.35025418129
"8174",774.526937168826
"8175",776.995070265918
"8176",781.519757987535
"8177",783.932225944436
"8178",785.819526903188
"8179",784.072949282266
"8180",784.803777519264
"8181",786.043204594782
"8182",785.987445263689
"8183",784.279888590817
"8184",781.262873689563
"8185",781.616151813404
"8186",781.94151029224
"8187",786.665540153274
"8188",786.493533729457
"8189",788.548194239254
"8190",792.19470120417
"8191",794.301243175925
"8192",792.487971881107
"8193",795.357855758664
"8194",798.405539316796
"8195",796.22788471201
"8196",794.234290530003
"8197",797.208379064641
"8198",796.12241075945
"8199",801.198055238426
"8200",802.226086044612
"8201",804.772568573552
"8202",811.626074265683
"8203",813.798921771657
"8204",817.960712792751
"8205",821.952947446858
"8206",824.345114107166
"8207",828.256729733828
"8208",834.098953239101
"8209",838.233309120005
"8210",839.472194842426
"8211",843.304808025549
"8212",847.127677024525
"8213",850.931174858529
"8214",852.067873940667
"8215",857.742053149493
"8216",857.591892610506
"8217",856.643729772031
"8218",858.519417075613
"8219",863.460230415037
"8220",866.012195368148
"8221",868.416740480799
"8222",871.523786933721
"8223",875.370130619646
"8224",880.342122227656
"8225",883.044776266423
"8226",890.044023526713
"8227",893.108221695229
"8228",899.153303607233
"8229",904.195889880591
"8230",906.161498660454
"8231",908.480095591248
"8232",912.293364413579
"8233",914.790642752908
"8234",915.011218793161
"8235",913.940591413029
"8236",914.423627526889
"8237",912.727360318096
"8238",917.768667359749
"8239",923.234305026167
"8240",928.287590682869
"8241",929.5893155194
"8242",932.230948061211
"8243",935.505489331309
"8244",937.664576855692
"8245",939.886394367553
"8246",941.035468778993
"8247",944.893745104409
"8248",948.46847997264
"8249",947.931216482711
"8250",955.142357240054
"8251",958.56928404098
"8252",964.087756953814
"8253",968.888017726839
"8254",970.191408691409
"8255",972.582105186278
"8256",977.768103717121
"8257",980.668088790583
"8258",984.194880051789
"8259",985.306296258228
"8260",993.035384890533
"8261",996.641398584726
"8262",1001.96551977311
"8263",1000.74309437787
"8264",1002.01087181496
"8265",1004.69747659162
"8266",1009.63248752926
"8267",1013.43788280736
"8268",1010.9050877129
"8269",1009.72089018397
"8270",1007.78473391613
"8271",1005.12643829087
"8272",999.572389356891
"8273",998.941248318629
"8274",994.783101629149
"8275",991.48989082469
"8276",989.773510818652
"8277",986.162231452913
"8278",983.220657015658
"8279",977.6704665247
"8280",976.766006647558
"8281",971.474119408968
"8282",966.595767729203
"8283",962.24400610171
"8284",959.770957722677
"8285",954.145163118391
"8286",955.041370993517
"8287",956.519842521555
"8288",953.567015383999
"8289",952.299064574801
"8290",948.001640176207
"8291",946.014885632404
"8292",946.15566041854
"8293",939.524446115842
"8294",935.841503513837
"8295",932.815801982122
"8296",925.308983552643
"8297",918.346187078672
"8298",914.596999820616
"8299",911.8896640213
"8300",909.205577558177
"8301",906.467324189193
"8302",901.146920988352
"8303",899.196616689453
"8304",892.965221559436
"8305",889.173588310625
"8306",889.212044679136
"8307",886.119740476545
"8308",883.841763700353
"8309",880.574116238915
"8310",874.854166898178
"8311",870.294101681192
"8312",869.098454586744
"8313",867.254760314851
"8314",863.541513253371
"8315",859.780648616123
"8316",858.823491653355
"8317",858.119130742903
"8318",857.293729683075
"8319",854.964636315514
"8320",855.084445321145
"8321",851.72955323118
"8322",849.804862476114
"8323",845.567836498624
"8324",839.745362644197
"8325",834.136051773662
"8326",832.971314677183
"8327",829.391901365726
"8328",828.940309191875
"8329",827.95422495094
"8330",825.480952342902
"8331",819.79330938083
"8332",814.535094481859
"8333",811.218778232486
"8334",807.651600265598
"8335",808.45839101181
"8336",804.042421891081
"8337",802.351561396939
"8338",801.317686703642
"8339",796.511829387084
"8340",800.056339416755
"8341",799.368751468205
"8342",796.000574330422
"8343",795.242894012891
"8344",795.408756768973
"8345",790.843927266438
"8346",790.622784190288
"8347",787.568123432855
"8348",782.796935172005
"8349",783.004717458201
"8350",781.354034805916
"8351",776.621007189967
"8352",774.900615657471
"8353",776.083822248835
"8354",772.434209673826
"8355",768.937558791788
"8356",767.903952093103
"8357",764.699282112136
"8358",761.840783887697
"8359",761.658297572817
"8360",759.121376268133
"8361",757.691778984436
"8362",753.750195476113
"8363",753.094149082487
"8364",749.322707320504
"8365",750.277564675109
"8366",746.922060741732
"8367",744.464140415916
"8368",745.657412157997
"8369",743.945127048746
"8370",741.996572905703
"8371",741.31142583226
"8372",742.379038089799
"8373",745.50871164615
"8374",745.146512275914
"8375",746.502903433949
"8376",749.418939664327
"8377",753.556274448422
"8378",749.964685662675
"8379",752.014896435667
"8380",756.58670234394
"8381",754.360361797897
"8382",756.345640544186
"8383",757.061916344608
"8384",755.148385673081
"8385",757.922355348093
"8386",760.51679118899
"8387",763.684079376374
"8388",763.026442155129
"8389",764.437250439382
"8390",766.861935387699
"8391",766.720820488007
"8392",768.183866861644
"8393",770.986439887383
"8394",771.802147680133
"8395",770.994497422703
"8396",776.597740131144
"8397",778.042704973323
"8398",779.860514121335
"8399",781.138138076038
"8400",786.109391280275
"8401",782.78560145506
"8402",784.552835912955
"8403",786.396254078432
"8404",790.266409227863
"8405",791.062680865817
"8406",787.244801944607
"8407",792.333787865333
"8408",796.041586538987
"8409",797.924291347438
"8410",799.241616184613
"8411",801.979652312607
"8412",803.247609957746
"8413",809.059104334455
"8414",807.824917765437
"8415",809.89592592816
"8416",812.298997347487
"8417",815.75347908981
"8418",819.353800800707
"8419",821.530392641455
"8420",823.898043852119
"8421",831.940333551398
"8422",834.785476209998
"8423",836.024525556277
"8424",836.159919533319
"8425",841.506807888586
"8426",843.070232980489
"8427",848.638376867612
"8428",850.747248376932
"8429",854.348831284083
"8430",856.718485529926
"8431",859.594068642072
"8432",861.953617817397
"8433",868.534102546551
"8434",868.737343150068
"8435",873.344895920054
"8436",875.515836392495
"8437",879.494991786253
"8438",881.862703180202
"8439",883.284301836793
"8440",888.350074324098
"8441",893.879550594451
"8442",895.803649986188
"8443",899.281092534574
"8444",905.918508425972
"8445",908.727449718592
"8446",911.337791543315
"8447",914.44314955495
"8448",919.141252764483
"8449",924.795517460139
"8450",927.231235732986
"8451",928.279127781293
"8452",933.267027153046
"8453",933.768474934313
"8454",933.086838847189
"8455",933.067836773816
"8456",936.77567352943
"8457",940.014741194322
"8458",941.024983650156
"8459",942.666549782676
"8460",941.4837148809
"8461",948.370592141785
"8462",948.4289815377
"8463",951.153153628166
"8464",954.169047768944
"8465",956.597953786194
"8466",961.175332170142
"8467",965.865849386876
"8468",969.276090393239
"8469",973.543242421098
"8470",975.354466034701
"8471",979.946213978016
"8472",983.624318273331
"8473",985.101234928264
"8474",988.195647345739
"8475",990.705149876596
"8476",990.577289498657
"8477",992.676017396315
"8478",996.623340617236
"8479",999.38664162187
"8480",1004.45400126196
"8481",1006.81946743958
"8482",1006.04219925681
"8483",1011.06638175366
"8484",1016.76522366737
"8485",1011.48097412197
"8486",1005.52694058644
"8487",1002.86314733619
"8488",998.827511936156
"8489",996.827296457046
"8490",992.297698997304
"8491",987.043477600953
"8492",985.911091521748
"8493",985.044384966203
"8494",981.796250194808
"8495",980.199581176038
"8496",976.277877538832
"8497",973.450568484478
"8498",970.15086469885
"8499",967.249034175319
"8500",964.433036110431
"8501",959.164165964491
"8502",961.559517745469
"8503",958.051000846445
"8504",955.462203542772
"8505",952.729966335782
"8506",949.071624251558
"8507",942.536469326104
"8508",944.687568934596
"8509",943.267354171734
"8510",939.937756855158
"8511",937.992664064574
"8512",936.571100585913
"8513",935.772596758416
"8514",931.900137505489
"8515",925.773798651648
"8516",923.196072863277
"8517",920.481308940568
"8518",914.502227489864
"8519",910.923764620427
"8520",906.175406349284
"8521",904.178757844936
"8522",901.243120404477
"8523",894.537620022859
"8524",891.02615757045
"8525",886.206378700103
"8526",883.640846733067
"8527",880.580139056706
"8528",878.661470447985
"8529",873.386055977634
"8530",870.172821127735
"8531",867.286671809901
"8532",862.56762967923
"8533",858.071270927055
"8534",852.999771228343
"8535",848.11880540476
"8536",844.886076502495
"8537",843.911787064889
"8538",842.245729097007
"8539",842.369908689809
"8540",839.441225735586
"8541",835.900417027678
"8542",833.990683975251
"8543",832.744447891455
"8544",829.431275069615
"8545",826.382755195072
"8546",825.025507797247
"8547",821.567658054107
"8548",818.33446608282
"8549",814.72797068382
"8550",809.516439089194
"8551",802.77882335943
"8552",801.402450864242
"8553",798.336185199946
"8554",797.616815034419
"8555",800.118795298712
"8556",795.854125460512
"8557",793.586581024957
"8558",789.129999985206
"8559",784.800752802803
"8560",781.693928299243
"8561",779.282550147111
"8562",779.560432820703
"8563",780.265064980669
"8564",781.395309597526
"8565",776.432009598998
"8566",774.451962034773
"8567",774.770756824149
"8568",770.928596822148
"8569",773.490351099581
"8570",770.814597125364
"8571",771.183431051591
"8572",769.448280317511
"8573",767.192604068693
"8574",762.686661837485
"8575",763.429034881903
"8576",761.284159235005
"8577",761.266432913008
"8578",759.364261071073
"8579",760.130598152135
"8580",757.495583647329
"8581",758.417321425277
"8582",755.397162202267
"8583",756.293685244293
"8584",751.619500041634
"8585",751.655113205822
"8586",746.875921263426
"8587",744.746133721681
"8588",743.781835983675
"8589",739.876535365757
"8590",737.789180403303
"8591",737.398254739652
"8592",735.917791633807
"8593",738.414633764796
"8594",738.00923901314
"8595",736.904961797321
"8596",732.631034711895
"8597",728.29895709063
"8598",726.47304678377
"8599",726.134296749202
"8600",729.038993966242
"8601",726.424028787879
"8602",728.094906325682
"8603",729.834165037083
"8604",726.940031875797
"8605",725.821245145423
"8606",723.534976090649
"8607",722.798275174084
"8608",720.685536253217
"8609",725.68824913434
"8610",727.180695008245
"8611",727.621356549569
"8612",724.605142132522
"8613",725.652397027817
"8614",731.450113880843
"8615",733.34708963674
"8616",736.563580499089
"8617",740.010311532992
"8618",740.376130980986
"8619",746.413493838597
"8620",748.220552131967
"8621",752.603216720693
"8622",755.402331058085
"8623",757.835594915908
"8624",761.442264486378
"8625",760.45166207539
"8626",760.029753551888
"8627",764.279625306564
"8628",766.375164579518
"8629",769.445551148738
"8630",769.767882256921
"8631",769.065876407161
"8632",773.188326895047
"8633",777.312980852213
"8634",780.142523245625
"8635",781.801037482988
"8636",782.776733434968
"8637",785.86172119783
"8638",784.199199281378
"8639",789.019852345959
"8640",791.262667960231
"8641",792.5064087682
"8642",792.460114162114
"8643",794.242522330547
"8644",794.211597139745
"8645",797.566481854923
"8646",797.905259762663
"8647",801.032369816935
"8648",806.256960061694
"8649",807.042218153365
"8650",809.317456806116
"8651",810.27258581827
"8652",812.54204133787
"8653",815.054952184973
"8654",817.451691188617
"8655",818.690235052724
"8656",821.334851772838
"8657",828.605405941555
"8658",832.663475923148
"8659",835.693834326127
"8660",837.989431530489
"8661",839.701019616502
"8662",844.207208257836
"8663",851.00643622506
"8664",855.088610419226
"8665",857.340072148919
"8666",861.625447599287
"8667",862.254900259835
"8668",863.906210108917
"8669",868.027533254705
"8670",871.996415949658
"8671",877.376969042965
"8672",879.472529982139
"8673",883.518371032341
"8674",881.346160382094
"8675",885.636459898444
"8676",891.745188097207
"8677",895.641248599968
"8678",897.851309696048
"8679",901.143841242891
"8680",907.126985364955
"8681",910.561403515435
"8682",914.961350358626
"8683",917.720502042841
"8684",917.175672563973
"8685",918.018908366219
"8686",921.859596696604
"8687",926.225080184272
"8688",926.283211934695
"8689",927.375115963484
"8690",931.408633231465
"8691",933.414856901371
"8692",940.913762457579
"8693",943.151132094286
"8694",941.999416216504
"8695",945.658010163442
"8696",950.231096904515
"8697",953.007905419772
"8698",958.575525975062
"8699",960.940444118016
"8700",963.414359622281
"8701",966.776148813374
"8702",969.457451305516
"8703",972.271464789713
"8704",977.361093281191
"8705",982.08285702301
"8706",986.242282431849
"8707",988.955343544185
"8708",988.972438622969
"8709",991.157032208981
"8710",997.918216348754
"8711",999.006167802369
"8712",1001.63316876278
"8713",1005.19602519938
"8714",1007.35692583096
"8715",1010.21817186637
"8716",1014.31389606192
"8717",1018.24633229154
"8718",1016.61281172831
"8719",1021.23017631358
"8720",1024.05755148276
"8721",1027.24228194204
"8722",1031.28468275919
"8723",1033.63567184549
"8724",1038.69357875229
"8725",1038.7731639704
"8726",1042.50314992276
"8727",1039.08345701229
"8728",1035.95423428323
"8729",1029.57736970401
"8730",1028.26601010819
"8731",1029.26952775254
"8732",1025.83725927129
"8733",1024.92010789796
"8734",1018.42819569821
"8735",1014.13728081587
"8736",1012.44386410416
"8737",1008.16179188554
"8738",1006.98964187489
"8739",1004.8738702229
"8740",1001.88057585204
"8741",1000.10212140546
"8742",994.124314181524
"8743",989.43064951265
"8744",985.662814668021
"8745",984.419540441505
"8746",980.00224012173
"8747",976.57865526249
"8748",975.517893320081
"8749",972.318174739585
"8750",967.433222210366
"8751",962.847083995802
"8752",959.40606158436
"8753",958.236756429877
"8754",951.316869693749
"8755",951.10090677532
"8756",951.312275337862
"8757",950.411513315892
"8758",948.328923659498
"8759",946.194315052502
"8760",944.746223647363
"8761",939.20155893124
"8762",933.177905325415
"8763",928.974930387671
"8764",925.634333472357
"8765",924.92262063479
"8766",920.498236282093
"8767",919.091461011241
"8768",918.532040197419
"8769",918.551497973348
"8770",912.146176154614
"8771",909.80192566706
"8772",906.342297461721
"8773",900.473081591492
"8774",895.746346812353
"8775",890.845400625792
"8776",890.467514698108
"8777",887.138434826087
"8778",884.813609896828
"8779",881.937828714938
"8780",882.33193991787
"8781",883.797362346772
"8782",879.257124094093
"8783",874.437996422231
"8784",873.968100983824
"8785",875.15711974444
"8786",873.983628208547
"8787",868.750097538176
"8788",865.109212329469
"8789",863.506225280105
"8790",855.658420096342
"8791",853.455973031768
"8792",852.134186172984
"8793",850.900738423506
"8794",846.966445028101
"8795",844.334823944607
"8796",838.58116417179
"8797",836.791375895696
"8798",833.812361943118
"8799",832.222250006192
"8800",827.028278240923
"8801",825.057530984429
"8802",822.866042306633
"8803",822.540600556332
"8804",820.429347563933
"8805",817.121119231629
"8806",811.706127146698
"8807",808.675244186834
"8808",804.461029585841
"8809",799.457922466726
"8810",798.603080897561
"8811",796.620360750764
"8812",798.943799633676
"8813",799.74770530233
"8814",796.80901418633
"8815",792.291881113842
"8816",793.586192806694
"8817",791.787222490642
"8818",790.368423374488
"8819",789.81451495337
"8820",785.58246411676
"8821",786.005984934107
"8822",786.912273877991
"8823",785.782715704277
"8824",779.432985599784
"8825",780.511604015604
"8826",779.613081544593
"8827",772.863125550721
"8828",773.303449329076
"8829",769.403986332272
"8830",770.606464317823
"8831",768.041668942251
"8832",766.215617773281
"8833",761.598343415686
"8834",762.638094165701
"8835",762.560462873528
"8836",758.077182004484
"8837",761.782324929466
"8838",761.814230614591
"8839",760.723144500623
"8840",754.0312838504
"8841",754.30583594973
"8842",751.286545043779
"8843",751.412459274484
"8844",753.630148537329
"8845",754.930607586172
"8846",755.830165749346
"8847",750.375055561426
"8848",751.2649866069
"8849",749.587287471293
"8850",746.860821822625
"8851",745.129599322806
"8852",744.114941075009
"8853",742.681450324024
"8854",740.024031952895
"8855",742.384264203207
"8856",743.810710198272
"8857",741.03040706489
"8858",739.025200860737
"8859",736.124246939771
"8860",732.539470276692
"8861",730.524245321935
"8862",728.954971513136
"8863",725.625360739309
"8864",722.683021114726
"8865",719.622637525751
"8866",718.238116222192
"8867",715.16178043145
"8868",713.668619507579
"8869",713.233372360142
"8870",710.146696884732
"8871",710.077866091022
"8872",707.915926979019
"8873",706.956676080383
"8874",706.781849065854
"8875",706.138546574015
"8876",702.711681440967
"8877",700.394525487506
